ユら戳,,戳る(秅),秨絃基,程蔼基,程基,Μ絃基,害禴基,害禴%,Θユ秖,挡衡基,ゼ≧綪计,程程ㄎ禦基,程程ㄎ芥基,菌程蔼基,菌程基
2000/3/10,TE,200006,518,518,516,516,4,0.78%,2,516,31,515,523,531,364.8
2000/3/10,TE,200009,-,-,-,-,-,-,-,508.1,1,-,-,524.15,373
2000/3/10,TE,200012,-,-,-,-,-,-,-,501.25,0,-,-,-,-
2000/3/13,TX,200003,9430,9430,8854,8854,-666,-7.00%,1938,8854,2920,-,0.01,10438,6930
2000/3/13,TX,200004,9560,9560,8947,8947,-673,-7.00%,1231,8947,1360,-,0.01,10459,8947
2000/3/13,TX,200006,9770,9770,9096,9096,-684,-6.99%,108,9114,240,-,0.01,10500,6962
2000/3/13,TX,200009,9580,9580,9041,9041,-679,-6.99%,9,9041,10,-,9160,10360,7600
2000/3/13,TX,200012,9700,9700,9315,9315,-698,-6.97%,2,9347,3,-,9689,10186,9315
2000/3/13,TF,200003,1065,1065,995.6,995.6,-74.8,-6.99%,384,995.6,1401,-,0.01,1308,933.4
2000/3/13,TF,200004,1092,1092,1015.6,1015.6,-76.4,-7.00%,109,1015.6,175,-,0.01,1239,1015.6
2000/3/13,TF,200006,1110,1110,1027.2,1027.2,-77.2,-6.99%,4,1029.6,7,-,1027.2,1373,980
2000/3/13,TF,200009,-,-,-,-,-,-,-,1028.8,0,-,-,-,-
2000/3/13,TF,200012,-,-,-,-,-,-,-,986,0,-,-,-,-
2000/3/13,TE,200003,488.5,489,457.7,457.7,-34.4,-6.99%,455,457.7,687,-,0.01,529.7,368
2000/3/13,TE,200004,499.5,500,465.95,465.95,-35.05,-7.00%,227,465.95,269,-,465.95,540,465.95
2000/3/13,TE,200006,500,500,479.9,479.9,-36.1,-7.00%,10,481.6,35,-,485,531,364.8
2000/3/13,TE,200009,475.5,477.2,475.5,477.2,-30.9,-6.08%,2,477.2,2,473,519.6,524.15,373
2000/3/13,TE,200012,-,-,-,-,-,-,-,466.85,0,-,-,-,-
2000/3/14,TX,200003,8550,8891,8529,8848,-6,-0.07%,1870,8848,1828,8845,8848,10438,6930
2000/3/14,TX,200004,8850,8988,8750,8925,-22,-0.25%,1874,8925,1839,8925,8930,10459,8750
2000/3/14,TX,200006,8900,9100,8850,9060,-54,-0.59%,44,9060,241,9060,9129,10500,6962
2000/3/14,TX,200009,9000,9199,9000,9195,154,1.70%,4,9218,11,9070,9400,10360,7600
2000/3/14,TX,200012,10000,10000,10000,10000,653,6.99%,1,9414,3,8907,-,10186,9315
2000/3/14,TF,200003,926,990,926,983.6,-12,-1.21%,703,983.6,881,983,985,1308,926
2000/3/14,TF,200004,993,1025,965,1006,-9.6,-0.95%,165,1006,223,1005,1008,1239,965
2000/3/14,TF,200006,981,981,981,981,-48.6,-4.72%,2,981,5,967,1079,1373,980
2000/3/14,TF,200009,-,-,-,-,-,-,-,1016.8,0,-,-,-,-
2000/3/14,TF,200012,-,-,-,-,-,-,-,974,0,-,-,-,-
2000/3/14,TE,200003,445.05,462,445.05,461.3,3.6,0.79%,420,461.3,441,460,461.5,529.7,368
2000/3/14,TE,200004,465,474,458,469.9,3.95,0.85%,386,469.9,364,469.15,469.9,540,458
2000/3/14,TE,200006,-,-,-,-,-,-,-,485.2,35,-,-,531,364.8
2000/3/14,TE,200009,453,453,453,453,-24.2,-5.07%,1,453,2,452.8,-,524.15,373
2000/3/14,TE,200012,499.45,499.45,499.45,499.45,32.6,6.98%,1,499.45,1,480,-,499.45,499.45
2000/3/15,TX,200003,8735,8898,8590,8590,-258,-2.92%,1152,8590,863,8580,8590,10438,6930
2000/3/15,TX,200004,8850,8959,8650,8650,-275,-3.08%,2394,8650,2322,8649,8650,10459,8650
2000/3/15,TX,200006,8960,9096,8850,8850,-210,-2.32%,37,8850,254,8811,8900,10500,6962
2000/3/15,TX,200009,9010,9213,9000,9000,-218,-2.36%,3,8960,11,8968,9238,10360,7600
2000/3/15,TX,200012,-,-,-,-,-,-,-,9156,3,-,-,10186,9315
2000/3/15,TF,200003,971.2,994,944,947,-36.6,-3.72%,295,947,679,947,950,1308,926
2000/3/15,TF,200004,990,1012.4,966,966,-40,-3.98%,167,966,260,965,966,1239,965
2000/3/15,TF,200006,982,982,982,982,1,0.10%,1,982,6,981,1038,1373,980
2000/3/15,TF,200009,-,-,-,-,-,-,-,980.2,0,-,-,-,-
2000/3/15,TF,200012,-,-,-,-,-,-,-,937.4,0,-,-,-,-
2000/3/15,TE,200003,455,462.5,443,444,-17.3,-3.75%,301,444,244,444,444.9,529.7,368
2000/3/15,TE,200004,465.2,471,451,451,-18.9,-4.02%,379,451,489,450,451,540,451
2000/3/15,TE,200006,485,485,461,461,-24.2,-4.99%,6,459.5,38,451.3,479,531,364.8
2000/3/15,TE,200009,484.7,484.7,479,479,26,5.74%,6,479,4,476,-,524.15,373
2000/3/15,TE,200012,-,-,-,-,-,-,-,482.15,1,-,-,499.45,499.45
2000/3/16,TX,200004,8650,8730,8380,8664,14,0.16%,3350,8664,2714,8660,8664,10459,8380
2000/3/16,TX,200005,8681,8776,8423,8740,-,-,52,8740,30,8706,8780,8776,8423
2000/3/16,TX,200006,8850,8850,8600,8850,0,0.00%,62,8850,263,8781,8850,10500,6962
2000/3/16,TX,200009,8866,8866,8850,8850,-110,-1.23%,2,8775,11,8770,-,10360,7600
2000/3/16,TX,200012,8988,8988,8988,8988,-168,-1.83%,1,8988,2,8526,9326,10186,8988
2000/3/16,TF,200004,961,982,938.2,973,7,0.72%,305,973,281,972.2,973,1239,938.2
2000/3/16,TF,200005,-,-,-,-,-,-,-,971.8,0,-,-,-,-
2000/3/16,TF,200006,982,999,982,999,17,1.73%,2,999,7,983,1000,1373,980
2000/3/16,TF,200009,-,-,-,-,-,-,-,987.2,0,-,-,-,-
2000/3/16,TF,200012,970,970,970,970,32.6,3.48%,2,971,2,939,-,970,970
2000/3/16,TE,200004,454.9,457.6,428,451,0,0.00%,542,451,540,450.2,453,540,428
2000/3/16,TE,200005,440,440,440,440,-,-,1,440,1,429.3,454.2,440,440
2000/3/16,TE,200006,453,469,450,465,5.5,1.20%,10,465,40,460,470,531,364.8
2000/3/16,TE,200009,468.6,468.6,468.1,468.1,-10.9,-2.28%,2,468.1,2,447,489,524.15,373
2000/3/16,TE,200012,-,-,-,-,-,-,-,482.15,1,-,-,499.45,499.45
2000/3/17,TX,200004,8701,8726,8552,8564,-100,-1.15%,3625,8564,3216,8563,8564,10459,8380
2000/3/17,TX,200005,8811,8811,8636,8640,-100,-1.14%,45,8640,48,8640,8650,8811,8423
2000/3/17,TX,200006,8870,8939,8760,8760,-90,-1.02%,43,8760,266,8704,8770,10500,6962
2000/3/17,TX,200009,-,-,-,-,-,-,-,8675,11,-,-,10360,7600
2000/3/17,TX,200012,-,-,-,-,-,-,-,8888,2,-,-,10186,8988
2000/3/17,TF,200004,980,987.8,940,940,-33,-3.39%,407,940,301,940,952,1239,938.2
2000/3/17,TF,200005,-,-,-,-,-,-,-,938.8,0,-,-,-,-
2000/3/17,TF,200006,-,-,-,-,-,-,-,966,7,-,-,1373,980
2000/3/17,TF,200009,-,-,-,-,-,-,-,954.2,0,-,-,-,-
2000/3/17,TF,200012,-,-,-,-,-,-,-,938,2,-,-,970,970
2000/3/17,TE,200004,454.35,455.8,440.2,440.2,-10.8,-2.39%,451,440.2,541,440,444.95,540,428
2000/3/17,TE,200005,-,-,-,-,-,-,-,429.2,1,-,-,440,440
2000/3/17,TE,200006,466,475,460,460,-5,-1.08%,6,460,40,453,473,531,364.8
2000/3/17,TE,200009,470,470,470,470,1.9,0.41%,1,470,3,461,-,524.15,373
2000/3/17,TE,200012,-,-,-,-,-,-,-,471.35,1,-,-,499.45,499.45
2000/3/20,TX,200004,8265,8265,8265,8265,-299,-3.49%,274,8265,3265,-,0.01,10459,8265
2000/3/20,TX,200005,8338,8338,8338,8338,-302,-3.50%,18,8338,55,-,0.01,8811,8338
2000/3/20,TX,200006,8454,8454,8454,8454,-306,-3.49%,11,8461,261,-,0.01,10500,6962
2000/3/20,TX,200009,8372,8413,8372,8372,-303,-3.49%,28,8372,30,-,8472,10360,7600
2000/3/20,TX,200012,-,-,-,-,-,-,-,8589,2,-,-,10186,8988
2000/3/20,TF,200004,907.2,907.2,907.2,907.2,-32.8,-3.49%,11,907.2,299,-,0.01,1239,907.2
2000/3/20,TF,200005,-,-,-,-,-,-,-,906,0,-,-,-,-
2000/3/20,TF,200006,-,-,-,-,-,-,-,933.2,7,-,-,1373,980
2000/3/20,TF,200009,-,-,-,-,-,-,-,921.4,0,-,-,-,-
2000/3/20,TF,200012,-,-,-,-,-,-,-,905.2,2,-,-,970,970
2000/3/20,TE,200004,424.8,430,424.8,424.8,-15.4,-3.50%,350,424.8,619,-,0.01,540,424.8
2000/3/20,TE,200005,414.2,433,414.2,421.5,-7.7,-1.79%,47,421.5,30,420.6,424,440,414.2
2000/3/20,TE,200006,443.9,443.9,443.9,443.9,-16.1,-3.50%,15,444.6,32,-,0.01,531,364.8
2000/3/20,TE,200009,-,-,-,-,-,-,-,454.6,3,-,-,524.15,373
2000/3/20,TE,200012,-,-,-,-,-,-,-,455.95,1,-,-,499.45,499.45
2000/3/21,TX,200004,8259,8843,8259,8843,578,6.99%,2840,8843,2968,999999.99,-,10459,8259
2000/3/21,TX,200005,8150,8921,8150,8921,583,6.99%,125,8921,101,999999.99,-,8921,8150
2000/3/21,TX,200006,8201,9053,8201,9053,592,7.00%,38,9039,267,9053,-,10500,6962
2000/3/21,TX,200009,8372,8958,8372,8958,586,7.00%,9,8950,35,999999.99,-,10360,7600
2000/3/21,TX,200012,9190,9190,9190,9190,601,7.00%,2,9190,4,-,-,10186,8988
2000/3/21,TF,200004,879.2,970.6,879.2,970.6,63.4,6.99%,471,970.6,360,999999.99,-,1239,879.2
2000/3/21,TF,200005,-,-,-,-,-,-,-,969.4,0,-,-,-,-
2000/3/21,TF,200006,900.6,998.4,900.6,998,64.8,6.94%,11,998,11,987,-,1373,900.6
2000/3/21,TF,200009,-,-,-,-,-,-,-,984.8,0,-,-,-,-
2000/3/21,TF,200012,-,-,-,-,-,-,-,968.6,2,-,-,970,970
2000/3/21,TE,200004,436,454.5,427.9,454.5,29.7,6.99%,284,454.5,614,999999.99,-,540,424.8
2000/3/21,TE,200005,430,450,430,450,28.5,6.76%,9,451,25,433.5,450,450,414.2
2000/3/21,TE,200006,442.9,475.7,442.9,475.7,31.1,7.00%,5,472,30,455,-,531,364.8
2000/3/21,TE,200009,-,-,-,-,-,-,-,484.3,3,-,-,524.15,373
2000/3/21,TE,200012,-,-,-,-,-,-,-,485.65,1,-,-,499.45,499.45
2000/3/22,TX,200004,8999,9198,8840,9075,232,2.62%,4516,9075,2737,9075,9077,10459,8259
2000/3/22,TX,200005,8921,9289,8880,9188,267,2.99%,132,9188,113,9100,9200,9289,8150
2000/3/22,TX,200006,8997,9499,8927,9208,169,1.87%,80,9208,258,9157,9250,10500,6962
2000/3/22,TX,200009,9000,9490,9000,9299,349,3.90%,13,9299,35,9216,9300,10360,7600
2000/3/22,TX,200012,9587,9587,9301,9301,111,1.21%,2,9301,3,8870,9822,10186,8988
2000/3/22,TF,200004,961,978,936.8,936.8,-33.8,-3.48%,561,936.8,421,-,0.01,1239,879.2
2000/3/22,TF,200005,952,952,952,952,-17.4,-1.79%,1,952,1,-,1020,952,952
2000/3/22,TF,200006,965,965,963.2,963.2,-34.8,-3.49%,2,963.2,11,-,997,1373,900.6
2000/3/22,TF,200009,-,-,-,-,-,-,-,951,0,-,-,-,-
2000/3/22,TF,200012,-,-,-,-,-,-,-,934.8,2,-,-,970,970
2000/3/22,TE,200004,465,486.3,462,486.3,31.8,7.00%,1030,486.3,706,999999.99,-,540,424.8
2000/3/22,TE,200005,471,482.55,470,482,31,6.87%,34,482.55,26,482,-,482.55,414.2
2000/3/22,TE,200006,495,499,490,495,23,4.87%,9,495,29,490,499.8,531,364.8
2000/3/22,TE,200009,-,-,-,-,-,-,-,516.1,3,-,-,524.15,373
2000/3/22,TE,200012,-,-,-,-,-,-,-,517.45,1,-,-,499.45,499.45
2000/3/23,TX,200004,9208,9694,9186,9636,561,6.18%,4070,9636,2730,9636,9638,10459,8259
2000/3/23,TX,200005,9250,9749,9250,9749,561,6.11%,137,9749,124,9673,9749,9749,8150
2000/3/23,TX,200006,9301,9843,9301,9810,602,6.54%,73,9810,240,9750,9810,10500,6962
2000/3/23,TX,200009,9499,9930,9499,9930,631,6.79%,15,9930,32,9920,9940,10360,7600
2000/3/23,TX,200012,9948,9951,9948,9951,650,6.99%,2,9862,2,9708,-,10186,8988
2000/3/23,TF,200004,989,1002.2,945,998.8,62,6.62%,666,998.8,516,998.4,1000,1239,879.2
2000/3/23,TF,200005,990,1018.6,990,1018,66,6.93%,7,1018,3,990.2,-,1018.6,952
2000/3/23,TF,200006,1020,1029.8,1020,1029.8,66.6,6.91%,2,1029.8,11,1010,-,1373,900.6
2000/3/23,TF,200009,-,-,-,-,-,-,-,1013,0,-,-,-,-
2000/3/23,TF,200012,-,-,-,-,-,-,-,996.8,2,-,-,970,970
2000/3/23,TE,200004,495,519.95,494,518.95,32.65,6.71%,963,518.95,879,518.5,518.95,540,424.8
2000/3/23,TE,200005,499,516.3,499,516.3,33.75,6.99%,23,515.2,29,999999.99,-,516.3,414.2
2000/3/23,TE,200006,508.8,529.65,508.8,529.65,34.65,7.00%,8,529.65,28,517,-,531,364.8
2000/3/23,TE,200009,-,-,-,-,-,-,-,548.75,3,-,-,524.15,373
2000/3/23,TE,200012,-,-,-,-,-,-,-,550.1,1,-,-,499.45,499.45
2000/3/24,TX,200004,9610,9610,9420,9545,-91,-0.94%,3047,9545,2689,9545,9549,10459,8259
2000/3/24,TX,200005,9710,9710,9500,9616,-133,-1.36%,124,9616,146,9616,9640,9749,8150
2000/3/24,TX,200006,9790,9790,9601,9733,-77,-0.78%,28,9733,240,9660,9785,10500,6962
2000/3/24,TX,200009,10060,10060,9715,9893,-37,-0.37%,25,9851,18,9800,9983,10360,7600
2000/3/24,TX,200012,9888,9888,9888,9888,26,0.26%,1,9803,3,9603,10175,10186,8988
2000/3/24,TF,200004,995,995,965.2,967.2,-31.6,-3.16%,326,967.2,506,967.2,968,1239,879.2
2000/3/24,TF,200005,992,995,984,984,-34,-3.34%,3,986.4,4,-,1013,1018.6,952
2000/3/24,TF,200006,1022,1022,995,995,-34.8,-3.38%,4,995,9,-,1019,1373,900.6
2000/3/24,TF,200009,-,-,-,-,-,-,-,981.4,0,-,-,-,-
2000/3/24,TF,200012,-,-,-,-,-,-,-,965.2,2,-,-,970,970
2000/3/24,TE,200004,514.9,523.95,505,516.95,-2,-0.39%,904,516.95,908,516.5,517,540,424.8
2000/3/24,TE,200005,520,527.95,515,521,5.8,1.13%,29,520.65,38,519,528.9,527.95,414.2
2000/3/24,TE,200006,-,-,-,-,-,-,-,527.65,28,-,-,531,364.8
2000/3/24,TE,200009,-,-,-,-,-,-,-,546.75,3,-,-,524.15,373
2000/3/24,TE,200012,-,-,-,-,-,-,-,548.1,1,-,-,499.45,499.45
2000/3/27,TX,200004,9520,9897,9520,9835,290,3.04%,2883,9835,2774,9835,9837,10459,8259
2000/3/27,TX,200005,9622,9950,9587,9919,303,3.15%,117,9919,140,9870,9920,9950,8150
2000/3/27,TX,200006,9733,10010,9733,10000,267,2.74%,36,10000,231,9980,10023,10500,6962
2000/3/27,TX,200009,10096,10183,10096,10183,332,3.37%,2,10183,17,10097,10196,10360,7600
2000/3/27,TX,200012,10350,10350,10350,10350,547,5.58%,1,10350,2,10050,-,10350,8988
2000/3/27,TF,200004,965,993,951,989,21.8,2.25%,394,989,581,989,989.2,1239,879.2
2000/3/27,TF,200005,974.2,980,974.2,980,-6.4,-0.65%,2,980,6,952,1000,1018.6,952
2000/3/27,TF,200006,-,-,-,-,-,-,-,1016.8,9,-,-,1373,900.6
2000/3/27,TF,200009,-,-,-,-,-,-,-,1003.2,0,-,-,-,-
2000/3/27,TF,200012,-,-,-,-,-,-,-,987,2,-,-,970,970
2000/3/27,TE,200004,520,553.1,519,551,34.05,6.59%,1082,551,1078,550.6,551,553.1,424.8
2000/3/27,TE,200005,525,557,525,555,34.35,6.60%,30,555,38,555,557,557,414.2
2000/3/27,TE,200006,550,560,550,560,32.35,6.13%,4,561.7,27,543,-,560,364.8
2000/3/27,TE,200009,-,-,-,-,-,-,-,580.8,3,-,-,524.15,373
2000/3/27,TE,200012,-,-,-,-,-,-,-,582.15,1,-,-,499.45,499.45
2000/3/28,TX,200004,9801,9945,9751,9866,31,0.32%,2887,9866,3055,9865,9866,10459,8259
2000/3/28,TX,200005,9948,10089,9811,9950,31,0.31%,97,9950,155,9940,9950,10089,8150
2000/3/28,TX,200006,10061,10061,9921,9950,-50,-0.50%,15,10031,237,9940,10039,10500,6962
2000/3/28,TX,200009,10030,10150,10030,10150,-33,-0.32%,2,10214,16,10000,10250,10360,7600
2000/3/28,TX,200012,-,-,-,-,-,-,-,10381,2,-,-,10350,8988
2000/3/28,TF,200004,997,1015,981,994.8,5.8,0.59%,486,994.8,724,992.2,995,1239,879.2
2000/3/28,TF,200005,-,-,-,-,-,-,-,985.8,6,-,-,1018.6,952
2000/3/28,TF,200006,-,-,-,-,-,-,-,1022.6,9,-,-,1373,900.6
2000/3/28,TF,200009,-,-,-,-,-,-,-,1009,0,-,-,-,-
2000/3/28,TF,200012,-,-,-,-,-,-,-,992.8,2,-,-,970,970
2000/3/28,TE,200004,547,553,537.5,548.5,-2.5,-0.45%,1148,548.5,1320,548.5,548.9,553.1,424.8
2000/3/28,TE,200005,558,565,542,554,-1,-0.18%,36,552.05,37,548.05,557,565,414.2
2000/3/28,TE,200006,-,-,-,-,-,-,-,559.2,27,-,-,560,364.8
2000/3/28,TE,200009,-,-,-,-,-,-,-,578.3,3,-,-,524.15,373
2000/3/28,TE,200012,-,-,-,-,-,-,-,579.65,1,-,-,499.45,499.45
2000/3/29,TX,200004,9780,9910,9760,9848,-18,-0.18%,1948,9848,3126,9840,9850,10459,8259
2000/3/29,TX,200005,9896,9950,9825,9890,-60,-0.60%,57,9890,160,9862,9895,10089,8150
2000/3/29,TX,200006,9948,10031,9929,10000,-31,-0.31%,14,9978,235,9966,10056,10500,6962
2000/3/29,TX,200009,-,-,-,-,-,-,-,10196,16,-,-,10360,7600
2000/3/29,TX,200012,-,-,-,-,-,-,-,10363,2,-,-,10350,8988
2000/3/29,TF,200004,990,1008.4,981,983,-11.8,-1.19%,243,983,752,982.2,984,1239,879.2
2000/3/29,TF,200005,991,991,991,991,5.2,0.53%,1,991,6,985.8,1024,1018.6,952
2000/3/29,TF,200006,-,-,-,-,-,-,-,1010.8,9,-,-,1373,900.6
2000/3/29,TF,200009,-,-,-,-,-,-,-,997.2,0,-,-,-,-
2000/3/29,TF,200012,-,-,-,-,-,-,-,981,2,-,-,970,970
2000/3/29,TE,200004,542,549,538,546,-2.5,-0.46%,801,546,1400,545.5,546.4,553.1,424.8
2000/3/29,TE,200005,544,554,539,551,-1.05,-0.19%,38,551,50,550.5,552.95,565,414.2
2000/3/29,TE,200006,558,558,558,558,-1.2,-0.21%,1,558,26,551,565,560,364.8
2000/3/29,TE,200009,-,-,-,-,-,-,-,575.8,3,-,-,524.15,373
2000/3/29,TE,200012,-,-,-,-,-,-,-,577.15,1,-,-,499.45,499.45
2000/3/30,TX,200004,9830,10130,9810,9983,135,1.37%,2724,9983,3102,9981,9983,10459,8259
2000/3/30,TX,200005,9920,10444,9920,10080,190,1.92%,145,10080,187,10070,10098,10444,8150
2000/3/30,TX,200006,9987,10390,9987,10106,128,1.28%,48,10106,217,10065,10170,10500,6962
2000/3/30,TX,200009,10348,10348,10348,10348,152,1.49%,1,10368,16,10007,10580,10360,7600
2000/3/30,TX,200012,-,-,-,-,-,-,-,10498,2,-,-,10350,8988
2000/3/30,TF,200004,987,1024,987,1020,37,3.76%,495,1020,712,1019,1020,1239,879.2
2000/3/30,TF,200005,1043,1044,1020,1036,45,4.54%,18,1036,18,1020,1037,1044,952
2000/3/30,TF,200006,1028,1028,1028,1028,17.2,1.70%,1,1028,9,1021,1080,1373,900.6
2000/3/30,TF,200009,-,-,-,-,-,-,-,1034.2,0,-,-,-,-
2000/3/30,TF,200012,-,-,-,-,-,-,-,1018,2,-,-,970,970
2000/3/30,TE,200004,544.9,563.5,542,553.2,7.2,1.32%,964,553.2,1413,553.1,553.2,563.5,424.8
2000/3/30,TE,200005,545.1,575,545.1,557.2,6.2,1.13%,25,561.8,56,557.2,562,575,414.2
2000/3/30,TE,200006,558,565,558,562,4,0.72%,5,565,26,555,580,565,364.8
2000/3/30,TE,200009,-,-,-,-,-,-,-,583,3,-,-,524.15,373
2000/3/30,TE,200012,-,-,-,-,-,-,-,584.35,1,-,-,499.45,499.45
2000/3/31,TX,200004,9880,9983,9836,9915,-68,-0.68%,2047,9915,3153,9912,9915,10459,8259
2000/3/31,TX,200005,9980,10073,9922,9975,-105,-1.04%,105,9975,217,9967,9989,10444,8150
2000/3/31,TX,200006,10100,10297,10020,10040,-66,-0.65%,18,10055,226,10010,10097,10500,6962
2000/3/31,TX,200009,-,-,-,-,-,-,-,10300,16,-,-,10360,7600
2000/3/31,TX,200012,-,-,-,-,-,-,-,10430,2,-,-,10350,8988
2000/3/31,TF,200004,1018,1050,1015,1032,12,1.18%,483,1032,742,1031,1033.8,1239,879.2
2000/3/31,TF,200005,1052,1052,1035.2,1035.2,-0.8,-0.08%,2,1032.2,18,1032,1065,1052,952
2000/3/31,TF,200006,1078,1078,1078,1078,50,4.86%,1,1078,10,1031,-,1373,900.6
2000/3/31,TF,200009,-,-,-,-,-,-,-,1046.2,0,-,-,-,-
2000/3/31,TF,200012,-,-,-,-,-,-,-,1030,2,-,-,970,970
2000/3/31,TE,200004,545,549.9,538,543.95,-9.25,-1.67%,745,543.95,1366,543.9,543.95,563.5,424.8
2000/3/31,TE,200005,554,555,544.5,548.6,-13.2,-2.35%,38,548.6,70,548,552.5,575,414.2
2000/3/31,TE,200006,-,-,-,-,-,-,-,555.75,26,-,-,565,364.8
2000/3/31,TE,200009,-,-,-,-,-,-,-,573.75,3,-,-,524.15,373
2000/3/31,TE,200012,-,-,-,-,-,-,-,575.1,1,-,-,499.45,499.45
2000/4/1,TX,200004,9900,10149,9845,10149,234,2.36%,2487,10149,3144,10149,10150,10459,8259
2000/4/1,TX,200005,10056,10250,9925,10250,275,2.76%,142,10250,275,10250,10288,10444,8150
2000/4/1,TX,200006,10160,10297,10025,10297,242,2.41%,30,10297,229,10280,10327,10500,6962
2000/4/1,TX,200009,10293,10389,10293,10389,89,0.86%,3,10389,16,10351,10390,10389,7600
2000/4/1,TX,200012,-,-,-,-,-,-,-,10664,2,-,-,10350,8988
2000/4/1,TF,200004,1032,1034.8,1007,1025,-7,-0.68%,300,1025,811,1025,1026.8,1239,879.2
2000/4/1,TF,200005,1030,1030,1030,1030,-2.2,-0.21%,1,1025.2,19,1028,1045,1052,952
2000/4/1,TF,200006,-,-,-,-,-,-,-,1071,10,-,-,1373,900.6
2000/4/1,TF,200009,-,-,-,-,-,-,-,1039.2,0,-,-,-,-
2000/4/1,TF,200012,-,-,-,-,-,-,-,1023,2,-,-,970,970
2000/4/1,TE,200004,545,565,541.6,565,21.05,3.87%,1211,565,1252,565,565.4,565,424.8
2000/4/1,TE,200005,553.6,571,552.8,571,22.4,4.08%,59,571,95,570,573,575,414.2
2000/4/1,TE,200006,-,-,-,-,-,-,-,576.8,26,-,-,565,364.8
2000/4/1,TE,200009,-,-,-,-,-,-,-,594.8,3,-,-,524.15,373
2000/4/1,TE,200012,-,-,-,-,-,-,-,596.15,1,-,-,499.45,499.45
2000/4/5,TX,200004,10209,10390,10050,10352,203,2.00%,2820,10352,2967,10350,10354,10459,8259
2000/4/5,TX,200005,10108,10499,10108,10470,220,2.15%,181,10470,319,10448,10475,10499,8150
2000/4/5,TX,200006,10302,10500,10280,10499,202,1.96%,37,10476,221,10410,10500,10500,6962
2000/4/5,TX,200009,10489,10595,10489,10595,206,1.98%,3,10595,15,10500,10650,10595,7600
2000/4/5,TX,200012,-,-,-,-,-,-,-,10867,2,-,-,10350,8988
2000/4/5,TF,200004,1030,1034.6,1015.2,1030,5,0.49%,315,1030,867,1029,1030,1239,879.2
2000/4/5,TF,200005,1096.8,1096.8,1028.6,1062,36.8,3.59%,4,1062,23,1036,1062,1096.8,952
2000/4/5,TF,200006,-,-,-,-,-,-,-,1076,10,-,-,1373,900.6
2000/4/5,TF,200009,-,-,-,-,-,-,-,1044.2,0,-,-,-,-
2000/4/5,TF,200012,-,-,-,-,-,-,-,1028,2,-,-,970,970
2000/4/5,TE,200004,560,579,555.6,573,8,1.42%,1222,573,1261,573,573.2,579,424.8
2000/4/5,TE,200005,567,583,565,575.1,4.1,0.72%,33,575.1,104,575,580,583,414.2
2000/4/5,TE,200006,-,-,-,-,-,-,-,584.8,26,-,-,565,364.8
2000/4/5,TE,200009,-,-,-,-,-,-,-,602.8,3,-,-,524.15,373
2000/4/5,TE,200012,-,-,-,-,-,-,-,604.15,1,-,-,499.45,499.45
2000/4/6,TX,200004,10380,10387,9966,10010,-342,-3.30%,3023,10010,3056,10007,10010,10459,8259
2000/4/6,TX,200005,10465,10465,10100,10130,-340,-3.25%,195,10130,396,10130,10150,10499,8150
2000/4/6,TX,200006,10526,10610,10230,10230,-246,-2.35%,41,10230,235,10212,10230,10610,6962
2000/4/6,TX,200009,10400,10400,10400,10400,-195,-1.84%,1,10400,15,9901,10560,10595,7600
2000/4/6,TX,200012,-,-,-,-,-,-,-,10525,2,-,-,10350,8988
2000/4/6,TF,200004,1036,1044.8,1015,1016.2,-13.8,-1.34%,387,1016.2,836,1016.2,1018.6,1239,879.2
2000/4/6,TF,200005,1055,1065,1032,1047,-15,-1.41%,15,1047,26,1038,1048,1096.8,952
2000/4/6,TF,200006,-,-,-,-,-,-,-,1062.2,10,-,-,1373,900.6
2000/4/6,TF,200009,-,-,-,-,-,-,-,1030.4,0,-,-,-,-
2000/4/6,TF,200012,-,-,-,-,-,-,-,1014.2,2,-,-,970,970
2000/4/6,TE,200004,573,574.65,548.05,548.05,-24.95,-4.35%,1217,548.05,1322,548,548.05,579,424.8
2000/4/6,TE,200005,571.5,580,556,556,-19.1,-3.32%,49,556,111,551,556,583,414.2
2000/4/6,TE,200006,570,570,566,566,-18.8,-3.21%,2,567,28,565,583,570,364.8
2000/4/6,TE,200009,-,-,-,-,-,-,-,577.85,3,-,-,524.15,373
2000/4/6,TE,200012,-,-,-,-,-,-,-,579.2,1,-,-,499.45,499.45
2000/4/7,TX,200004,10070,10130,9950,10079,69,0.69%,2387,10079,3036,9990,10080,10459,8259
2000/4/7,TX,200005,10066,10249,10020,10074,-56,-0.55%,186,10074,405,10065,10074,10499,8150
2000/4/7,TX,200006,10330,10330,10125,10199,-31,-0.30%,24,10180,234,10150,10200,10610,6962
2000/4/7,TX,200009,10400,10400,10400,10400,0,0.00%,1,10469,15,10116,10530,10595,7600
2000/4/7,TX,200012,-,-,-,-,-,-,-,10594,2,-,-,10350,8988
2000/4/7,TF,200004,1021.8,1027,997.4,1000.6,-15.6,-1.54%,228,1000.6,806,1000.2,1000.6,1239,879.2
2000/4/7,TF,200005,1043,1043,1023,1023,-24,-2.29%,10,1023,31,1022.8,1023,1096.8,952
2000/4/7,TF,200006,-,-,-,-,-,-,-,1046.6,10,-,-,1373,900.6
2000/4/7,TF,200009,-,-,-,-,-,-,-,1014.8,0,-,-,-,-
2000/4/7,TF,200012,-,-,-,-,-,-,-,998.6,2,-,-,970,970
